stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	preferredName_A_Disease	preferredName_B_Disease	disease
9606.ENSP00000281708	9606.ENSP00000340944	FBXW7	PTPN11	9606	Medium (0.5 <= score < 0.8)	T-ALL	acute leukemia;leukemia;ALL;AML;ALL	T-ALL::acute leukemia;leukemia;ALL;AML;ALL
9606.ENSP00000281708	9606.ENSP00000451828	FBXW7	AKT1	9606	Medium (0.5 <= score < 0.8)	T-ALL	acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	T-ALL::acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL
9606.ENSP00000281708	9606.ENSP00000451828	FBXW7	AKT1	9606	Medium (0.5 <= score < 0.8)	T-ALL	acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	T-ALL::acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL
9606.ENSP00000281708	9606.ENSP00000354558	FBXW7	MTOR	9606	Medium (0.5 <= score < 0.8)	T-ALL	NA	T-ALL::NA
9606.ENSP00000281708	9606.ENSP00000354558	FBXW7	MTOR	9606	Medium (0.5 <= score < 0.8)	T-ALL	NA	T-ALL::NA
9606.ENSP00000281708	9606.ENSP00000339992	FBXW7	MYB	9606	high (0.8 <= score < 1)	T-ALL	T-ALL	T-ALL::T-ALL
9606.ENSP00000281708	9606.ENSP00000339992	FBXW7	MYB	9606	high (0.8 <= score < 1)	T-ALL	T-ALL	T-ALL::T-ALL
9606.ENSP00000281708	9606.ENSP00000361021	FBXW7	PTEN	9606	high (0.8 <= score < 1)	T-ALL	T-ALL;ALL	T-ALL::T-ALL;ALL
9606.ENSP00000281708	9606.ENSP00000361021	FBXW7	PTEN	9606	high (0.8 <= score < 1)	T-ALL	T-ALL;ALL	T-ALL::T-ALL;ALL
9606.ENSP00000281708	9606.ENSP00000479618	FBXW7	MYC	9606	high (0.8 <= score < 1)	T-ALL	T-ALL;AML	T-ALL::T-ALL;AML
9606.ENSP00000281708	9606.ENSP00000479618	FBXW7	MYC	9606	high (0.8 <= score < 1)	T-ALL	T-ALL;AML	T-ALL::T-ALL;AML
9606.ENSP00000282030	9606.ENSP00000391676	SETBP1	JAK3	9606	Low (score <0.5)	AML	T-ALL	AML::T-ALL
9606.ENSP00000282030	9606.ENSP00000391676	SETBP1	JAK3	9606	Low (score <0.5)	AML	T-ALL	AML::T-ALL
9606.ENSP00000282030	9606.ENSP00000331614	SETBP1	IKZF1	9606	Low (score <0.5)	AML	ALL;ALL;ALL;ALL;ALL;ALL	AML::ALL;ALL;ALL;ALL;ALL;ALL
9606.ENSP00000282030	9606.ENSP00000331614	SETBP1	IKZF1	9606	Low (score <0.5)	AML	ALL;ALL;ALL;ALL;ALL;ALL	AML::ALL;ALL;ALL;ALL;ALL;ALL
9606.ENSP00000282030	9606.ENSP00000351015	SETBP1	NF1	9606	Low (score <0.5)	AML	acute leukemia;leukemia;ALL;AML	AML::acute leukemia;leukemia;ALL;AML
9606.ENSP00000282030	9606.ENSP00000351015	SETBP1	NF1	9606	Low (score <0.5)	AML	acute leukemia;leukemia;ALL;AML	AML::acute leukemia;leukemia;ALL;AML
9606.ENSP00000282030	9606.ENSP00000483453	SETBP1	SYNRG	9606	Low (score <0.5)	AML	B-ALL;-ALL;ALL	AML::B-ALL;-ALL;ALL
9606.ENSP00000282030	9606.ENSP00000483453	SETBP1	SYNRG	9606	Low (score <0.5)	AML	B-ALL;-ALL;ALL	AML::B-ALL;-ALL;ALL
9606.ENSP00000282030	9606.ENSP00000354720	SETBP1	SMC3	9606	Low (score <0.5)	AML	AML	AML::AML
9606.ENSP00000282030	9606.ENSP00000354720	SETBP1	SMC3	9606	Low (score <0.5)	AML	AML	AML::AML
9606.ENSP00000282030	9606.ENSP00000288135	SETBP1	KIT	9606	Low (score <0.5)	AML	NA	AML::NA
9606.ENSP00000282030	9606.ENSP00000288135	SETBP1	KIT	9606	Low (score <0.5)	AML	NA	AML::NA
9606.ENSP00000282030	9606.ENSP00000343619	SETBP1	HOXA9	9606	Low (score <0.5)	AML	NA	AML::NA
9606.ENSP00000282030	9606.ENSP00000343619	SETBP1	HOXA9	9606	Low (score <0.5)	AML	NA	AML::NA
9606.ENSP00000282030	9606.ENSP00000436786	SETBP1	KMT2A	9606	Low (score <0.5)	AML	ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML	AML::ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML
9606.ENSP00000282030	9606.ENSP00000436786	SETBP1	KMT2A	9606	Low (score <0.5)	AML	ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML	AML::ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML
9606.ENSP00000282030	9606.ENSP00000331327	SETBP1	WT1	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL;AML;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML;AML;AML;T-ALL;AML	AML::T-ALL;AML;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML;AML;AML;T-ALL;AML
9606.ENSP00000282030	9606.ENSP00000331327	SETBP1	WT1	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL;AML;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML;AML;AML;T-ALL;AML	AML::T-ALL;AML;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML;AML;AML;T-ALL;AML
9606.ENSP00000282030	9606.ENSP00000316578	SETBP1	SUZ12	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL	AML::T-ALL
9606.ENSP00000282030	9606.ENSP00000316578	SETBP1	SUZ12	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL	AML::T-ALL
9606.ENSP00000282030	9606.ENSP00000345492	SETBP1	SH2B3	9606	Medium (0.5 <= score < 0.8)	AML	ALL	AML::ALL
9606.ENSP00000282030	9606.ENSP00000345492	SETBP1	SH2B3	9606	Medium (0.5 <= score < 0.8)	AML	ALL	AML::ALL
9606.ENSP00000282030	9606.ENSP00000361423	SETBP1	ABL1	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL;ALL	AML::T-ALL;ALL
9606.ENSP00000282030	9606.ENSP00000361423	SETBP1	ABL1	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL;ALL	AML::T-ALL;ALL
9606.ENSP00000282030	9606.ENSP00000340944	SETBP1	PTPN11	9606	Medium (0.5 <= score < 0.8)	AML	acute leukemia;leukemia;ALL;AML;ALL	AML::acute leukemia;leukemia;ALL;AML;ALL
9606.ENSP00000282030	9606.ENSP00000340944	SETBP1	PTPN11	9606	Medium (0.5 <= score < 0.8)	AML	acute leukemia;leukemia;ALL;AML;ALL	AML::acute leukemia;leukemia;ALL;AML;ALL
9606.ENSP00000282030	9606.ENSP00000367203	SETBP1	KDM6A	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL	AML::T-ALL
9606.ENSP00000282030	9606.ENSP00000367203	SETBP1	KDM6A	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL	AML::T-ALL
9606.ENSP00000282030	9606.ENSP00000358548	SETBP1	NRAS	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL	AML::T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL
9606.ENSP00000282030	9606.ENSP00000358548	SETBP1	NRAS	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL	AML::T-ALL;acute leukemia;leukemia;ALL;leukemias;AML;AML;ALL
9606.ENSP00000282030	9606.ENSP00000296930	SETBP1	NPM1	9606	Medium (0.5 <= score < 0.8)	AML	AML;leukemia;AML;AML;AML	AML::AML;leukemia;AML;AML;AML
9606.ENSP00000282030	9606.ENSP00000296930	SETBP1	NPM1	9606	Medium (0.5 <= score < 0.8)	AML	AML;leukemia;AML;AML;AML	AML::AML;leukemia;AML;AML;AML
9606.ENSP00000282030	9606.ENSP00000371067	SETBP1	JAK2	9606	Medium (0.5 <= score < 0.8)	AML	acute leukemia;leukemia;ALL;ALL	AML::acute leukemia;leukemia;ALL;ALL
9606.ENSP00000282030	9606.ENSP00000371067	SETBP1	JAK2	9606	Medium (0.5 <= score < 0.8)	AML	acute leukemia;leukemia;ALL;ALL	AML::acute leukemia;leukemia;ALL;ALL
9606.ENSP00000282030	9606.ENSP00000395929	SETBP1	NSD1	9606	Medium (0.5 <= score < 0.8)	AML	AML;AML;T-ALL;AML	AML::AML;AML;T-ALL;AML
9606.ENSP00000282030	9606.ENSP00000395929	SETBP1	NSD1	9606	Medium (0.5 <= score < 0.8)	AML	AML;AML;T-ALL;AML	AML::AML;AML;T-ALL;AML
9606.ENSP00000282030	9606.ENSP00000316032	SETBP1	NUP98	9606	Medium (0.5 <= score < 0.8)	AML	AML;AML;AML;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML;AML;T-ALL;AML	AML::AML;AML;AML;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML;AML;T-ALL;AML
9606.ENSP00000282030	9606.ENSP00000316032	SETBP1	NUP98	9606	Medium (0.5 <= score < 0.8)	AML	AML;AML;AML;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML;AML;T-ALL;AML	AML::AML;AML;AML;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML;AML;T-ALL;AML
9606.ENSP00000282030	9606.ENSP00000331897	SETBP1	IDH2	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL;AML;AML	AML::T-ALL;AML;AML
9606.ENSP00000282030	9606.ENSP00000331897	SETBP1	IDH2	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL;AML;AML	AML::T-ALL;AML;AML
9606.ENSP00000282030	9606.ENSP00000379658	SETBP1	ETV6	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL;ALL;AML	AML::T-ALL;ALL;AML
9606.ENSP00000282030	9606.ENSP00000379658	SETBP1	ETV6	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL;ALL;AML	AML::T-ALL;ALL;AML
9606.ENSP00000282030	9606.ENSP00000320147	SETBP1	EZH2	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL	AML::T-ALL
9606.ENSP00000282030	9606.ENSP00000320147	SETBP1	EZH2	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL	AML::T-ALL
9606.ENSP00000282030	9606.ENSP00000329097	SETBP1	PHF6	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL;leukemias;AML	AML::T-ALL;leukemias;AML
9606.ENSP00000282030	9606.ENSP00000329097	SETBP1	PHF6	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL;leukemias;AML	AML::T-ALL;leukemias;AML
9606.ENSP00000282030	9606.ENSP00000442788	SETBP1	TET2	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML	AML::T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML
9606.ENSP00000282030	9606.ENSP00000442788	SETBP1	TET2	9606	Medium (0.5 <= score < 0.8)	AML	T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML	AML::T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML
9606.ENSP00000282030	9606.ENSP00000376276	SETBP1	SRSF2	9606	Medium (0.5 <= score < 0.8)	AML	AML;leukemia	AML::AML;leukemia
9606.ENSP00000282030	9606.ENSP00000376276	SETBP1	SRSF2	9606	Medium (0.5 <= score < 0.8)	AML	AML;leukemia	AML::AML;leukemia
9606.ENSP00000282030	9606.ENSP00000364839	SETBP1	ASXL1	9606	high (0.8 <= score < 1)	AML	AML;leukemia;AML	AML::AML;leukemia;AML
9606.ENSP00000282030	9606.ENSP00000364839	SETBP1	ASXL1	9606	high (0.8 <= score < 1)	AML	AML;leukemia;AML	AML::AML;leukemia;AML
9606.ENSP00000286301	9606.ENSP00000331897	CSF1R	IDH2	9606	Low (score <0.5)	B-ALL;-ALL;ALL;ALL	T-ALL;AML;AML	B-ALL;-ALL;ALL;ALL::T-ALL;AML;AML
9606.ENSP00000286301	9606.ENSP00000331897	CSF1R	IDH2	9606	Low (score <0.5)	B-ALL;-ALL;ALL;ALL	T-ALL;AML;AML	B-ALL;-ALL;ALL;ALL::T-ALL;AML;AML
9606.ENSP00000286301	9606.ENSP00000350844	CSF1R	PAX5	9606	Low (score <0.5)	B-ALL;-ALL;ALL;ALL	NA	B-ALL;-ALL;ALL;ALL::NA
9606.ENSP00000286301	9606.ENSP00000350844	CSF1R	PAX5	9606	Low (score <0.5)	B-ALL;-ALL;ALL;ALL	NA	B-ALL;-ALL;ALL;ALL::NA
9606.ENSP00000286301	9606.ENSP00000339992	CSF1R	MYB	9606	Low (score <0.5)	B-ALL;-ALL;ALL;ALL	T-ALL	B-ALL;-ALL;ALL;ALL::T-ALL
9606.ENSP00000286301	9606.ENSP00000339992	CSF1R	MYB	9606	Low (score <0.5)	B-ALL;-ALL;ALL;ALL	T-ALL	B-ALL;-ALL;ALL;ALL::T-ALL
9606.ENSP00000286301	9606.ENSP00000358490	CSF1R	CD2	9606	Low (score <0.5)	B-ALL;-ALL;ALL;ALL	ALL	B-ALL;-ALL;ALL;ALL::ALL
9606.ENSP00000286301	9606.ENSP00000358490	CSF1R	CD2	9606	Low (score <0.5)	B-ALL;-ALL;ALL;ALL	ALL	B-ALL;-ALL;ALL;ALL::ALL
9606.ENSP00000286301	9606.ENSP00000361021	CSF1R	PTEN	9606	Low (score <0.5)	B-ALL;-ALL;ALL;ALL	T-ALL;ALL	B-ALL;-ALL;ALL;ALL::T-ALL;ALL
9606.ENSP00000286301	9606.ENSP00000361021	CSF1R	PTEN	9606	Low (score <0.5)	B-ALL;-ALL;ALL;ALL	T-ALL;ALL	B-ALL;-ALL;ALL;ALL::T-ALL;ALL
9606.ENSP00000286301	9606.ENSP00000293328	CSF1R	STAT5B	9606	Low (score <0.5)	B-ALL;-ALL;ALL;ALL	T-ALL	B-ALL;-ALL;ALL;ALL::T-ALL
9606.ENSP00000286301	9606.ENSP00000293328	CSF1R	STAT5B	9606	Low (score <0.5)	B-ALL;-ALL;ALL;ALL	T-ALL	B-ALL;-ALL;ALL;ALL::T-ALL
9606.ENSP00000286301	9606.ENSP00000418915	CSF1R	CDKN2A	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	ALL	B-ALL;-ALL;ALL;ALL::ALL
9606.ENSP00000286301	9606.ENSP00000418915	CSF1R	CDKN2A	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	ALL	B-ALL;-ALL;ALL;ALL::ALL
9606.ENSP00000286301	9606.ENSP00000479618	CSF1R	MYC	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	T-ALL;AML	B-ALL;-ALL;ALL;ALL::T-ALL;AML
9606.ENSP00000286301	9606.ENSP00000479618	CSF1R	MYC	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	T-ALL;AML	B-ALL;-ALL;ALL;ALL::T-ALL;AML
9606.ENSP00000286301	9606.ENSP00000296930	CSF1R	NPM1	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	AML;leukemia;AML;AML;AML	B-ALL;-ALL;ALL;ALL::AML;leukemia;AML;AML;AML
9606.ENSP00000286301	9606.ENSP00000296930	CSF1R	NPM1	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	AML;leukemia;AML;AML;AML	B-ALL;-ALL;ALL;ALL::AML;leukemia;AML;AML;AML
9606.ENSP00000286301	9606.ENSP00000331614	CSF1R	IKZF1	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	ALL;ALL;ALL;ALL;ALL;ALL	B-ALL;-ALL;ALL;ALL::ALL;ALL;ALL;ALL;ALL;ALL
9606.ENSP00000286301	9606.ENSP00000331614	CSF1R	IKZF1	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	ALL;ALL;ALL;ALL;ALL;ALL	B-ALL;-ALL;ALL;ALL::ALL;ALL;ALL;ALL;ALL;ALL
9606.ENSP00000286301	9606.ENSP00000306157	CSF1R	IL7R	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	T-ALL;leukaemia	B-ALL;-ALL;ALL;ALL::T-ALL;leukaemia
9606.ENSP00000286301	9606.ENSP00000306157	CSF1R	IL7R	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	T-ALL;leukaemia	B-ALL;-ALL;ALL;ALL::T-ALL;leukaemia
9606.ENSP00000286301	9606.ENSP00000451828	CSF1R	AKT1	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	B-ALL;-ALL;ALL;ALL::acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL
9606.ENSP00000286301	9606.ENSP00000451828	CSF1R	AKT1	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL	B-ALL;-ALL;ALL;ALL::acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL
9606.ENSP00000286301	9606.ENSP00000437940	CSF1R	CD19	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	ALL	B-ALL;-ALL;ALL;ALL::ALL
9606.ENSP00000286301	9606.ENSP00000437940	CSF1R	CD19	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	ALL	B-ALL;-ALL;ALL;ALL::ALL
9606.ENSP00000286301	9606.ENSP00000340944	CSF1R	PTPN11	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	acute leukemia;leukemia;ALL;AML;ALL	B-ALL;-ALL;ALL;ALL::acute leukemia;leukemia;ALL;AML;ALL
9606.ENSP00000286301	9606.ENSP00000340944	CSF1R	PTPN11	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	acute leukemia;leukemia;ALL;AML;ALL	B-ALL;-ALL;ALL;ALL::acute leukemia;leukemia;ALL;AML;ALL
9606.ENSP00000286301	9606.ENSP00000310036	CSF1R	CD34	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	AML;AML;acute myeloid leukemia;MLL;ALL;leukemia;leukaemia;leukemia;leukaemia	B-ALL;-ALL;ALL;ALL::AML;AML;acute myeloid leukemia;MLL;ALL;leukemia;leukaemia;leukemia;leukaemia
9606.ENSP00000286301	9606.ENSP00000310036	CSF1R	CD34	9606	Medium (0.5 <= score < 0.8)	B-ALL;-ALL;ALL;ALL	AML;AML;acute myeloid leukemia;MLL;ALL;leukemia;leukaemia;leukemia;leukaemia	B-ALL;-ALL;ALL;ALL::AML;AML;acute myeloid leukemia;MLL;ALL;leukemia;leukaemia;leukemia;leukaemia
9606.ENSP00000286301	9606.ENSP00000304236	CSF1R	CD14	9606	high (0.8 <= score < 1)	B-ALL;-ALL;ALL;ALL	ALL	B-ALL;-ALL;ALL;ALL::ALL
9606.ENSP00000286301	9606.ENSP00000304236	CSF1R	CD14	9606	high (0.8 <= score < 1)	B-ALL;-ALL;ALL;ALL	ALL	B-ALL;-ALL;ALL;ALL::ALL
9606.ENSP00000286301	9606.ENSP00000300305	CSF1R	RUNX1	9606	high (0.8 <= score < 1)	B-ALL;-ALL;ALL;ALL	ALL;AML	B-ALL;-ALL;ALL;ALL::ALL;AML
9606.ENSP00000286301	9606.ENSP00000300305	CSF1R	RUNX1	9606	high (0.8 <= score < 1)	B-ALL;-ALL;ALL;ALL	ALL;AML	B-ALL;-ALL;ALL;ALL::ALL;AML
9606.ENSP00000286301	9606.ENSP00000428056	CSF1R	PIK3R1	9606	high (0.8 <= score < 1)	B-ALL;-ALL;ALL;ALL	AML;AML	B-ALL;-ALL;ALL;ALL::AML;AML
9606.ENSP00000286301	9606.ENSP00000428056	CSF1R	PIK3R1	9606	high (0.8 <= score < 1)	B-ALL;-ALL;ALL;ALL	AML;AML	B-ALL;-ALL;ALL;ALL::AML;AML
9606.ENSP00000288135	9606.ENSP00000436786	KIT	KMT2A	9606	Low (score <0.5)	NA	ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML	NA::ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML
9606.ENSP00000288135	9606.ENSP00000436786	KIT	KMT2A	9606	Low (score <0.5)	NA	ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML	NA::ALL;acute leukemias;T-cell acute lymphoblastic leukemias;AML;T-ALL;AML
9606.ENSP00000288135	9606.ENSP00000300305	KIT	RUNX1	9606	Low (score <0.5)	NA	ALL;AML	NA::ALL;AML
9606.ENSP00000288135	9606.ENSP00000300305	KIT	RUNX1	9606	Low (score <0.5)	NA	ALL;AML	NA::ALL;AML
9606.ENSP00000288135	9606.ENSP00000339804	KIT	TSLP	9606	Low (score <0.5)	NA	ALL	NA::ALL
9606.ENSP00000288135	9606.ENSP00000339804	KIT	TSLP	9606	Low (score <0.5)	NA	ALL	NA::ALL
9606.ENSP00000288135	9606.ENSP00000329097	KIT	PHF6	9606	Low (score <0.5)	NA	T-ALL;leukemias;AML	NA::T-ALL;leukemias;AML
9606.ENSP00000288135	9606.ENSP00000329097	KIT	PHF6	9606	Low (score <0.5)	NA	T-ALL;leukemias;AML	NA::T-ALL;leukemias;AML
9606.ENSP00000288135	9606.ENSP00000346879	KIT	NKX2-1	9606	Low (score <0.5)	NA	T-ALL	NA::T-ALL
9606.ENSP00000288135	9606.ENSP00000346879	KIT	NKX2-1	9606	Low (score <0.5)	NA	T-ALL	NA::T-ALL
9606.ENSP00000288135	9606.ENSP00000331614	KIT	IKZF1	9606	Low (score <0.5)	NA	ALL;ALL;ALL;ALL;ALL;ALL	NA::ALL;ALL;ALL;ALL;ALL;ALL
9606.ENSP00000288135	9606.ENSP00000331614	KIT	IKZF1	9606	Low (score <0.5)	NA	ALL;ALL;ALL;ALL;ALL;ALL	NA::ALL;ALL;ALL;ALL;ALL;ALL
9606.ENSP00000288135	9606.ENSP00000391676	KIT	JAK3	9606	Low (score <0.5)	NA	T-ALL	NA::T-ALL
9606.ENSP00000288135	9606.ENSP00000391676	KIT	JAK3	9606	Low (score <0.5)	NA	T-ALL	NA::T-ALL
9606.ENSP00000288135	9606.ENSP00000381601	KIT	MX1	9606	Medium (0.5 <= score < 0.8)	NA	NA	NA::NA
9606.ENSP00000288135	9606.ENSP00000381601	KIT	MX1	9606	Medium (0.5 <= score < 0.8)	NA	NA	NA::NA
9606.ENSP00000288135	9606.ENSP00000400142	KIT	EWSR1	9606	Medium (0.5 <= score < 0.8)	NA	B-ALL;-ALL;ALL	NA::B-ALL;-ALL;ALL
9606.ENSP00000288135	9606.ENSP00000400142	KIT	EWSR1	9606	Medium (0.5 <= score < 0.8)	NA	B-ALL;-ALL;ALL	NA::B-ALL;-ALL;ALL
9606.ENSP00000288135	9606.ENSP00000340874	KIT	MEF2C	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL;AML	NA::T-ALL;AML
9606.ENSP00000288135	9606.ENSP00000340874	KIT	MEF2C	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL;AML	NA::T-ALL;AML
9606.ENSP00000288135	9606.ENSP00000294339	KIT	TAL1	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL;ALL	NA::T-ALL;ALL
9606.ENSP00000288135	9606.ENSP00000294339	KIT	TAL1	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL;ALL	NA::T-ALL;ALL
9606.ENSP00000288135	9606.ENSP00000478672	KIT	RAG2	9606	Medium (0.5 <= score < 0.8)	NA	leukemia;ALL	NA::leukemia;ALL
9606.ENSP00000288135	9606.ENSP00000478672	KIT	RAG2	9606	Medium (0.5 <= score < 0.8)	NA	leukemia;ALL	NA::leukemia;ALL
9606.ENSP00000288135	9606.ENSP00000376276	KIT	SRSF2	9606	Medium (0.5 <= score < 0.8)	NA	AML;leukemia	NA::AML;leukemia
9606.ENSP00000288135	9606.ENSP00000376276	KIT	SRSF2	9606	Medium (0.5 <= score < 0.8)	NA	AML;leukemia	NA::AML;leukemia
9606.ENSP00000288135	9606.ENSP00000299440	KIT	RAG1	9606	Medium (0.5 <= score < 0.8)	NA	leukemia;ALL	NA::leukemia;ALL
9606.ENSP00000288135	9606.ENSP00000299440	KIT	RAG1	9606	Medium (0.5 <= score < 0.8)	NA	leukemia;ALL	NA::leukemia;ALL
9606.ENSP00000288135	9606.ENSP00000339992	KIT	MYB	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL	NA::T-ALL
9606.ENSP00000288135	9606.ENSP00000339992	KIT	MYB	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL	NA::T-ALL
9606.ENSP00000288135	9606.ENSP00000361423	KIT	ABL1	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL;ALL	NA::T-ALL;ALL
9606.ENSP00000288135	9606.ENSP00000361423	KIT	ABL1	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL;ALL	NA::T-ALL;ALL
9606.ENSP00000288135	9606.ENSP00000343619	KIT	HOXA9	9606	Medium (0.5 <= score < 0.8)	NA	NA	NA::NA
9606.ENSP00000288135	9606.ENSP00000343619	KIT	HOXA9	9606	Medium (0.5 <= score < 0.8)	NA	NA	NA::NA
9606.ENSP00000288135	9606.ENSP00000379658	KIT	ETV6	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL;ALL;AML	NA::T-ALL;ALL;AML
9606.ENSP00000288135	9606.ENSP00000379658	KIT	ETV6	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL;ALL;AML	NA::T-ALL;ALL;AML
9606.ENSP00000288135	9606.ENSP00000350844	KIT	PAX5	9606	Medium (0.5 <= score < 0.8)	NA	NA	NA::NA
9606.ENSP00000288135	9606.ENSP00000350844	KIT	PAX5	9606	Medium (0.5 <= score < 0.8)	NA	NA	NA::NA
9606.ENSP00000288135	9606.ENSP00000320147	KIT	EZH2	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL	NA::T-ALL
9606.ENSP00000288135	9606.ENSP00000320147	KIT	EZH2	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL	NA::T-ALL
9606.ENSP00000288135	9606.ENSP00000368632	KIT	GATA3	9606	Medium (0.5 <= score < 0.8)	NA	ALL	NA::ALL
9606.ENSP00000288135	9606.ENSP00000368632	KIT	GATA3	9606	Medium (0.5 <= score < 0.8)	NA	ALL	NA::ALL
9606.ENSP00000288135	9606.ENSP00000354558	KIT	MTOR	9606	Medium (0.5 <= score < 0.8)	NA	NA	NA::NA
9606.ENSP00000288135	9606.ENSP00000354558	KIT	MTOR	9606	Medium (0.5 <= score < 0.8)	NA	NA	NA::NA
9606.ENSP00000288135	9606.ENSP00000327758	KIT	NKX2-5	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL	NA::T-ALL
9606.ENSP00000288135	9606.ENSP00000327758	KIT	NKX2-5	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL	NA::T-ALL
9606.ENSP00000288135	9606.ENSP00000442788	KIT	TET2	9606	Medium (0.5 <= score < 0.8)	NA	T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML	NA::T-ALL;AML;leukemia;ALL;B-ALL;leukemia;ALL;AML;AML
